timestamp,CPU Usage %,memory usage %,disk IOPS,disk busy %,disk usage gb,network IOPS,swap/s,innodb reads/s,innodb writes/s,innodb buffer pool hit rate,innodb I/O (MB/s),innodb_buffer_pool,innodb_io_capacity,threads running/s,handler call/s,num slow queries,created tmp tables/s,sort merge/s,scan/s,avg lock time/s,query rate,query response time,tps,label,tablesize
2023-01-20 19:11:17.320000,9.86666666666772,8.595320803499572,1.7333333333333332,0.3022222222191178,22.85869598388672,17472.13333333333,0,468.4992999844441,0.0,97.86935669911163,7.3209960221338255,134217728.0,200.0,0.0,122310.9402431165,72.0,185.9374652770061,0,0.866685926353919,0.0,5752.016711482478,0.0004769427833439,185.47078823973865,oltp_read_only,1000000
2023-01-20 19:11:22.320000,9.86666666666772,8.595320803499572,1.7333333333333332,0.3022222222191178,22.85869598388672,17472.13333333333,0,468.988199737772,0.0,97.8695748852817,7.328635080779573,134217728.0,200.0,0.0,122434.7207715727,72.0,186.115247005489,0,1.0000222227160604,0.0,5754.238983088513,0.0004828762075054,185.58190182004049,oltp_read_only,1000000
2023-01-20 19:11:27.320000,9.86666666666772,8.595320803499572,1.7333333333333332,0.3022222222191178,22.85869598388672,17472.13333333333,0,468.988199737772,0.0,97.8695748852817,7.328635080779573,134217728.0,200.0,0.0,122434.7207715727,72.0,186.115247005489,0,1.0000222227160604,0.0,5754.238983088513,0.0004828762075054,185.58190182004049,oltp_read_only,1000000
2023-01-20 19:11:32.320000,9.838888888888622,8.581456083621836,1.6666666666666663,0.2755555555470184,22.85870742797852,17458.28888888889,0,468.988199737772,0.0,97.8695748852817,7.328635080779573,134217728.0,200.0,0.0,122434.7207715727,72.0,186.115247005489,0,1.0000222227160604,0.0,5754.238983088513,0.0004828762075054,185.58190182004049,oltp_read_only,1000000
2023-01-20 19:11:37.320000,9.838888888888622,8.581456083621836,1.6666666666666663,0.2755555555470184,22.85870742797852,17458.28888888889,0,464.124613914628,0.0,97.8890328064601,7.252641490567296,134217728.0,200.0,0.0,122320.24531697888,72.0,186.00982156745107,0,1.1110370419749795,0.0,5749.838899628914,0.0004768797276762,185.43208230562408,oltp_read_only,1000000
2023-01-20 19:11:42.320000,9.838888888888622,8.581456083621836,1.6666666666666663,0.2755555555470184,22.85870742797852,17458.28888888889,0,464.124613914628,0.0,97.8890328064601,7.252641490567296,134217728.0,200.0,0.0,122320.24531697888,72.0,186.00982156745107,0,1.1110370419749795,0.0,5749.838899628914,0.0004768797276762,185.43208230562408,oltp_read_only,1000000
2023-01-20 19:11:47.320000,9.666666666667473,8.581382854467552,1.911111111111111,0.2577777777817875,22.858718872070312,17436.35555555555,0,464.124613914628,0.0,97.8890328064601,7.252641490567296,134217728.0,200.0,0.0,122320.24531697888,72.0,186.00982156745107,0,1.1110370419749795,0.0,5749.838899628914,0.0004768797276762,185.43208230562408,oltp_read_only,1000000
2023-01-20 19:11:52.320000,9.666666666667473,8.581382854467552,1.911111111111111,0.2577777777817875,22.858718872070312,17436.35555555555,0,460.2649006622517,0.0,97.89892793117632,7.192333548157696,134217728.0,200.0,0.0222232099204409,121945.01977865685,72.0,185.38601715631805,0,0.7778123472154318,0.0,5734.077070092004,0.0004720363640093,184.96377616782968,oltp_read_only,1000000
2023-01-20 19:11:57.320000,9.666666666667473,8.581382854467552,1.911111111111111,0.2577777777817875,22.858718872070312,17436.35555555555,0,460.2649006622517,0.0,97.89892793117632,7.192333548157696,134217728.0,200.0,0.0222232099204409,121945.01977865685,72.0,185.38601715631805,0,0.7778123472154318,0.0,5734.077070092004,0.0004720363640093,184.96377616782968,oltp_read_only,1000000
2023-01-20 19:12:02.320000,9.56111111111102,8.581285215595173,1.6444444444444442,0.240000000000388,22.85873413085937,17456.244444444445,0,460.2649006622517,0.0,97.89892793117632,7.192333548157696,134217728.0,200.0,0.0222232099204409,121945.01977865685,72.0,185.38601715631805,0,0.7778123472154318,0.0,5734.077070092004,0.0004720363640093,184.96377616782968,oltp_read_only,1000000
2023-01-20 19:12:07.320000,9.56111111111102,8.581285215595173,1.6444444444444442,0.240000000000388,22.85873413085937,17456.244444444445,0,464.93177474554426,0.0,97.88522083386884,7.265253455709143,134217728.0,200.0,0.0666696297613227,122390.59513756169,72.0,186.07493666385173,0,0.7111427174541091,0.0,5757.478110138228,0.0004558606638927,185.71936530512468,oltp_read_only,1000000
2023-01-20 19:12:12.320000,9.56111111111102,8.581285215595173,1.6444444444444442,0.240000000000388,22.85873413085937,17456.244444444445,0,464.93177474554426,0.0,97.88522083386884,7.265253455709143,134217728.0,200.0,0.0666696297613227,122390.59513756169,72.0,186.07493666385173,0,0.7111427174541091,0.0,5757.478110138228,0.0004558606638927,185.71936530512468,oltp_read_only,1000000
2023-01-20 19:12:17.320000,9.42777777778,8.58121198644089,2.622222222222222,0.2755555555631871,22.85874557495117,17462.28888888889,0,464.93177474554426,0.0,97.88522083386884,7.265253455709143,134217728.0,200.0,0.0666696297613227,122390.59513756169,72.0,186.07493666385173,0,0.7111427174541091,0.0,5757.478110138228,0.0004558606638927,185.71936530512468,oltp_read_only,1000000
2023-01-20 19:12:22.320000,9.42777777778,8.58121198644089,2.622222222222222,0.2755555555631871,22.85874557495117,17462.28888888889,0,463.8975931728782,0.0,97.8776141736692,7.24909438407005,134217728.0,200.0,0.1111185190123786,121657.64384292287,72.0,184.92343934040048,0,0.7556059292841746,0.0,5720.714714314287,0.0004824152140057,184.47896526435096,oltp_read_only,1000000
2023-01-20 19:12:27.320000,9.42777777778,8.58121198644089,2.622222222222222,0.2755555555631871,22.85874557495117,17462.28888888889,0,463.8975931728782,0.0,97.8776141736692,7.24909438407005,134217728.0,200.0,0.1111185190123786,121657.64384292287,72.0,184.92343934040048,0,0.7556059292841746,0.0,5720.714714314287,0.0004824152140057,184.47896526435096,oltp_read_only,1000000
2023-01-20 19:12:32.320000,10.19444444444482,8.581138757286606,1.4888888888888887,0.2222222222189884,22.85875701904297,17285.31111111111,0,463.8975931728782,0.0,97.8776141736692,7.24909438407005,134217728.0,200.0,0.1111185190123786,121657.64384292287,72.0,184.92343934040048,0,0.7556059292841746,0.0,5720.714714314287,0.0004824152140057,184.47896526435096,oltp_read_only,1000000
2023-01-20 19:12:37.320000,10.19444444444482,8.581138757286606,1.4888888888888887,0.2222222222189884,22.85875701904297,17285.31111111111,0,466.2681658592952,0.0,97.860909088126,7.285787298342296,134217728.0,200.0,0.1333274076707701,121252.45544642462,72.0,184.3251411048398,0,0.733300742189236,0.0,5703.124305586418,0.0005082336733751,183.92515888182743,oltp_read_only,1000000
2023-01-20 19:12:42.320000,10.19444444444482,8.581138757286606,1.4888888888888887,0.2222222222189884,22.85875701904297,17285.31111111111,0,466.2681658592952,0.0,97.860909088126,7.285787298342296,134217728.0,200.0,0.1333274076707701,121252.45544642462,72.0,184.3251411048398,0,0.733300742189236,0.0,5703.124305586418,0.0005082336733751,183.92515888182743,oltp_read_only,1000000
2023-01-20 19:12:47.320000,9.944444444443768,8.582578930654188,1.5555555555555554,0.2488888888910878,22.85877227783203,17319.199999999997,0,466.2681658592952,0.0,97.860909088126,7.285787298342296,134217728.0,200.0,0.1333274076707701,121252.45544642462,72.0,184.3251411048398,0,0.733300742189236,0.0,5703.124305586418,0.0005082336733751,183.92515888182743,oltp_read_only,1000000
2023-01-20 19:12:52.320000,9.944444444443768,8.582578930654188,1.5555555555555554,0.2488888888910878,22.85877227783203,17319.199999999997,0,464.32460058218345,0.0,97.87241848823084,7.255419083172233,134217728.0,200.0,0.0888829633579983,121429.32693375998,72.0,184.6099148945626,0,0.977712596937982,0.0,5707.975023887297,0.0005049093513423,184.05439637357512,oltp_read_only,1000000
2023-01-20 19:12:57.320000,9.944444444443768,8.582578930654188,1.5555555555555554,0.2488888888910878,22.85877227783203,17319.199999999997,0,464.32460058218345,0.0,97.87241848823084,7.255419083172233,134217728.0,200.0,0.0888829633579983,121429.32693375998,72.0,184.6099148945626,0,0.977712596937982,0.0,5707.975023887297,0.0005049093513423,184.05439637357512,oltp_read_only,1000000
2023-01-20 19:13:02.320000,9.649999999999624,8.582505701499905,0.7999999999999999,0.2133333333282886,22.858783721923828,17377.577777777777,0,464.32460058218345,0.0,97.87241848823084,7.255419083172233,134217728.0,200.0,0.0888829633579983,121429.32693375998,72.0,184.6099148945626,0,0.977712596937982,0.0,5707.975023887297,0.0005049093513423,184.05439637357512,oltp_read_only,1000000
2023-01-20 19:13:07.320000,9.649999999999624,8.582505701499905,0.7999999999999999,0.2133333333282886,22.858783721923828,17377.577777777777,0,466.9466480012444,0.0,97.8781956726798,7.296041375019444,134217728.0,200.0,0.0444414816789991,122415.616736662,72.0,186.14314601248807,0,0.7777259293824856,0.0,5758.127235962047,0.0004712123670387,185.7431726773771,oltp_read_only,1000000
2023-01-20 19:13:12.320000,9.649999999999624,8.582505701499905,0.7999999999999999,0.2133333333282886,22.858783721923828,17377.577777777777,0,466.9466480012444,0.0,97.8781956726798,7.296041375019444,134217728.0,200.0,0.0444414816789991,122415.616736662,72.0,186.14314601248807,0,0.7777259293824856,0.0,5758.127235962047,0.0004712123670387,185.7431726773771,oltp_read_only,1000000
2023-01-20 19:13:17.320000,8.766666666666021,8.582408062627525,2.1555555555555554,0.284444444453887,22.85879898071289,17560.68888888889,0,466.9466480012444,0.0,97.8781956726798,7.296041375019444,134217728.0,200.0,0.0444414816789991,122415.616736662,72.0,186.14314601248807,0,0.7777259293824856,0.0,5758.127235962047,0.0004712123670387,185.7431726773771,oltp_read_only,1000000
2023-01-20 19:13:22.320000,8.766666666666021,8.582408062627525,2.1555555555555554,0.284444444453887,22.85879898071289,17560.68888888889,0,465.37777777777774,0.0,97.89496254702384,7.272916666666666,134217728.0,200.0,0.0222222222222222,123049.8222222222,72.0,187.06666666666663,0,0.9333333333333332,0.0,5784.644444444443,0.0004471934529914,186.57777777777773,oltp_read_only,1000000
2023-01-20 19:13:27.320000,8.766666666666021,8.582408062627525,2.1555555555555554,0.284444444453887,22.85879898071289,17560.68888888889,0,465.37777777777774,0.0,97.89496254702384,7.272916666666666,134217728.0,200.0,0.0222222222222222,123049.8222222222,72.0,187.06666666666663,0,0.9333333333333332,0.0,5784.644444444443,0.0004471934529914,186.57777777777773,oltp_read_only,1000000
2023-01-20 19:13:32.320000,9.061111111111982,8.582310423755148,2.4888888888888885,0.3022222222191178,22.85881805419922,17501.266666666666,0,465.37777777777774,0.0,97.89496254702384,7.272916666666666,134217728.0,200.0,0.0222222222222222,123049.8222222222,72.0,187.06666666666663,0,0.9333333333333332,0.0,5784.644444444443,0.0004471934529914,186.57777777777773,oltp_read_only,1000000
2023-01-20 19:13:37.320000,9.061111111111982,8.582310423755148,2.4888888888888885,0.3022222222191178,22.85881805419922,17501.266666666666,0,463.6888888888888,0.0,97.89110289741836,7.247222222222222,134217728.0,200.0,0.0444444444444444,122250.33333333331,72.0,185.8222222222222,0,0.6888888888888888,0.0,5750.91111111111,0.000460807476923,185.48888888888888,oltp_read_only,1000000
2023-01-20 19:13:42.320000,9.061111111111982,8.582310423755148,2.4888888888888885,0.3022222222191178,22.85881805419922,17501.266666666666,0,463.6888888888888,0.0,97.89110289741836,7.247222222222222,134217728.0,200.0,0.0444444444444444,122250.33333333331,72.0,185.8222222222222,0,0.6888888888888888,0.0,5750.91111111111,0.000460807476923,185.48888888888888,oltp_read_only,1000000
2023-01-20 19:13:47.320000,9.150000000000407,8.582212784882769,2.3777777777777773,0.3466666666726167,22.858829498291016,17447.577777777777,0,463.6888888888888,0.0,97.89110289741836,7.247222222222222,134217728.0,200.0,0.0444444444444444,122250.33333333331,72.0,185.8222222222222,0,0.6888888888888888,0.0,5750.91111111111,0.000460807476923,185.48888888888888,oltp_read_only,1000000
2023-01-20 19:13:52.320000,9.150000000000407,8.582212784882769,2.3777777777777773,0.3466666666726167,22.858829498291016,17447.577777777777,0,467.54228059648426,0.0,97.86924055702286,7.307778851923462,134217728.0,200.0,0.0888948152099028,122028.04631419871,72.0,185.56792675067229,0,1.0222903749138832,0.0,5736.226859568415,0.0004725406257853,184.9901104518079,oltp_read_only,1000000
2023-01-20 19:13:57.320000,9.150000000000407,8.582212784882769,2.3777777777777773,0.3466666666726167,22.858829498291016,17447.577777777777,0,467.54228059648426,0.0,97.86924055702286,7.307778851923462,134217728.0,200.0,0.0888948152099028,122028.04631419871,72.0,185.56792675067229,0,1.0222903749138832,0.0,5736.226859568415,0.0004725406257853,184.9901104518079,oltp_read_only,1000000
2023-01-20 19:14:02.320000,9.15000000000063,8.58211514601039,1.0,0.2755555555470184,22.85884475708008,17410.533333333333,0,467.54228059648426,0.0,97.86924055702286,7.307778851923462,134217728.0,200.0,0.0888948152099028,122028.04631419871,72.0,185.56792675067229,0,1.0222903749138832,0.0,5736.226859568415,0.0004725406257853,184.9901104518079,oltp_read_only,1000000
2023-01-20 19:14:07.320000,9.15000000000063,8.58211514601039,1.0,0.2755555555470184,22.85884475708008,17410.533333333333,0,466.9007355392103,0.0,97.86891735520412,7.2963656363191935,134217728.0,200.0,0.0888869136241417,121837.49250016669,72.0,185.28477144952336,0,0.888869136241417,0.0,5731.428190484656,0.0004759801235186,184.81811515299665,oltp_read_only,1000000
2023-01-20 19:14:12.320000,9.15000000000063,8.58211514601039,1.0,0.2755555555470184,22.85884475708008,17410.533333333333,0,466.9007355392103,0.0,97.86891735520412,7.2963656363191935,134217728.0,200.0,0.0888869136241417,121837.49250016669,72.0,185.28477144952336,0,0.888869136241417,0.0,5731.428190484656,0.0004759801235186,184.81811515299665,oltp_read_only,1000000
2023-01-20 19:14:17.320000,9.072222222223177,8.582041916856106,1.6,0.2755555555631871,22.858856201171875,17431.88888888889,0,466.9007355392103,0.0,97.86891735520412,7.2963656363191935,134217728.0,200.0,0.0888869136241417,121837.49250016669,72.0,185.28477144952336,0,0.888869136241417,0.0,5731.428190484656,0.0004759801235186,184.81811515299665,oltp_read_only,1000000
2023-01-20 19:14:22.320000,9.072222222223177,8.582041916856106,1.6,0.2755555555631871,22.858856201171875,17431.88888888889,0,467.27559615085454,0.0,97.87224562089293,7.301528435229016,134217728.0,200.0,0.1111185190123786,122206.76934017825,72.0,185.8123874924995,0,0.8667244482965532,0.0,5746.094184056714,0.0004711084927029,185.3456897126476,oltp_read_only,1000000
2023-01-20 19:14:27.320000,9.072222222223177,8.582041916856106,1.6,0.2755555555631871,22.858856201171875,17431.88888888889,0,467.27559615085454,0.0,97.87224562089293,7.301528435229016,134217728.0,200.0,0.1111185190123786,122206.76934017825,72.0,185.8123874924995,0,0.8667244482965532,0.0,5746.094184056714,0.0004711084927029,185.3456897126476,oltp_read_only,1000000
2023-01-20 19:14:32.320000,9.099999999999127,8.581968687701822,1.4888888888888887,0.2222222222189884,22.858867645263672,17446.311111111114,0,467.27559615085454,0.0,97.87224562089293,7.301528435229016,134217728.0,200.0,0.1111185190123786,122206.76934017825,72.0,185.8123874924995,0,0.8667244482965532,0.0,5746.094184056714,0.0004711084927029,185.3456897126476,oltp_read_only,1000000
2023-01-20 19:14:37.320000,9.099999999999127,8.581968687701822,1.4888888888888887,0.2222222222189884,22.858867645263672,17446.311111111114,0,464.8015643749167,0.0,97.88181114268689,7.262524443358073,134217728.0,200.0,0.0888849384471801,122131.2830540865,72.0,185.6361939469357,0,0.688858272965646,0.0,5744.478023198968,0.0004678413506408,185.28065419314697,oltp_read_only,1000000
2023-01-20 19:14:42.320000,9.099999999999127,8.581968687701822,1.4888888888888887,0.2222222222189884,22.858867645263672,17446.311111111114,0,464.8015643749167,0.0,97.88181114268689,7.262524443358073,134217728.0,200.0,0.0888849384471801,122131.2830540865,72.0,185.6361939469357,0,0.688858272965646,0.0,5744.478023198968,0.0004678413506408,185.28065419314697,oltp_read_only,1000000
2023-01-20 19:14:47.320000,9.105555555554664,8.58338445135131,2.6,0.284444444453887,22.85888671875,17478.28888888889,0,464.8015643749167,0.0,97.88181114268689,7.262524443358073,134217728.0,200.0,0.0888849384471801,122131.2830540865,72.0,185.6361939469357,0,0.688858272965646,0.0,5744.478023198968,0.0004678413506408,185.28065419314697,oltp_read_only,1000000
2023-01-20 19:14:52.320000,9.105555555554664,8.58338445135131,2.6,0.284444444453887,22.85888671875,17478.28888888889,0,465.5555555555555,0.0,97.88404510559047,7.274305555555554,134217728.0,200.0,0.1111111111111111,122378.0,72.0,186.08888888888887,0,1.0,0.0,5751.844444444443,0.0004630369435897,185.5333333333333,oltp_read_only,1000000
2023-01-20 19:14:57.320000,9.105555555554664,8.58338445135131,2.6,0.284444444453887,22.85888671875,17478.28888888889,0,465.5555555555555,0.0,97.88404510559047,7.274305555555554,134217728.0,200.0,0.1111111111111111,122378.0,72.0,186.08888888888887,0,1.0,0.0,5751.844444444443,0.0004630369435897,185.5333333333333,oltp_read_only,1000000
2023-01-20 19:15:02.320000,9.31666666666408,8.583311222197027,1.6888888888888889,0.2755555555470184,22.8588981628418,17460.444444444445,0,465.5555555555555,0.0,97.88404510559047,7.274305555555554,134217728.0,200.0,0.1111111111111111,122378.0,72.0,186.08888888888887,0,1.0,0.0,5751.844444444443,0.0004630369435897,185.5333333333333,oltp_read_only,1000000
2023-01-20 18:00:12.779000,1.1777777777791063,8.486355821925248,32.288888888888884,3.244444444442504,22.803451538085938,22.0,0,0.0,1.133408893926262,100.0,0.0139006662944196,134217728.0,200.0,0.0,256.5504366957797,72.0,0.4889214836544658,0,0.8667244482965532,0.0,1.133408893926262,0.0,0.0,oltp_read_write,1000000
2023-01-20 18:00:17.779000,1.5666666666666629,8.48557471094622,41.26666666666666,3.6444444444431503,22.8038330078125,580.0666666666666,0,0.0,1.133408893926262,100.0,0.0139006662944196,134217728.0,200.0,0.0,256.5504366957797,72.0,0.4889214836544658,0,0.8667244482965532,0.0,1.133408893926262,0.0,0.0,oltp_read_write,1000000
2023-01-20 18:00:22.779000,1.5666666666666629,8.48557471094622,41.26666666666666,3.6444444444431503,22.8038330078125,580.0666666666666,0,117.6222222222222,188.2444444444444,97.30479010587749,2.6345486111111107,134217728.0,400.0,0.0444444444444444,14515.733333333334,72.0,21.02222222222222,0,0.8222222222222221,0.0,810.3777777777777,5.90989794871e-05,20.577777777777776,oltp_read_write,1000000
2023-01-20 18:00:27.779000,1.5666666666666629,8.48557471094622,41.26666666666666,3.6444444444431503,22.8038330078125,580.0666666666666,0,117.6222222222222,188.2444444444444,97.30479010587749,2.6345486111111107,134217728.0,400.0,0.0444444444444444,14515.733333333334,72.0,21.02222222222222,0,0.8222222222222221,0.0,810.3777777777777,5.90989794871e-05,20.577777777777776,oltp_read_write,1000000
2023-01-20 18:00:32.779000,15.266666666666282,8.49214092511367,462.8222222222222,36.88888888888565,22.806549072265625,4666.533333333333,0,117.6222222222222,188.2444444444444,97.30479010587749,2.6345486111111107,134217728.0,400.0,0.0444444444444444,14515.733333333334,72.0,21.02222222222222,0,0.8222222222222221,0.0,810.3777777777777,5.90989794871e-05,20.577777777777776,oltp_read_write,1000000
2023-01-20 18:00:37.779000,15.266666666666282,8.49214092511367,462.8222222222222,36.88888888888565,22.806549072265625,4666.533333333333,0,324.48829921994803,553.0146454208059,97.3592669865108,7.697160279435296,134217728.0,400.0,0.0888948152099028,39441.89612640843,72.0,57.07047136475765,0,0.8445007444940774,0.0,2214.569860212904,0.000168565736861,56.60377358490567,oltp_read_write,1000000
2023-01-20 18:00:42.779000,15.266666666666282,8.49214092511367,462.8222222222222,36.88888888888565,22.806549072265625,4666.533333333333,0,324.48829921994803,553.0146454208059,97.3592669865108,7.697160279435296,134217728.0,400.0,0.0888948152099028,39441.89612640843,72.0,57.07047136475765,0,0.8445007444940774,0.0,2214.569860212904,0.000168565736861,56.60377358490567,oltp_read_write,1000000
2023-01-20 18:00:47.779000,28.83888888888977,8.483255787727233,869.4888888888888,70.11555555556292,22.80908203125,8474.22222222222,0,324.48829921994803,553.0146454208059,97.3592669865108,7.697160279435296,134217728.0,400.0,0.0888948152099028,39441.89612640843,72.0,57.07047136475765,0,0.8445007444940774,0.0,2214.569860212904,0.000168565736861,56.60377358490567,oltp_read_write,1000000
2023-01-20 18:00:52.779000,28.83888888888977,8.483255787727233,869.4888888888888,70.11555555556292,22.80908203125,8474.22222222222,0,518.5999999999999,892.2666666666665,97.3635513197293,12.454817708333334,134217728.0,400.0,0.1758311111111111,62568.93333333332,72.0,90.48888888888888,0,0.8666666666666666,0.0,3518.422222222222,0.0002746912102564,90.02222222222221,oltp_read_write,1000000
2023-01-20 18:00:57.779000,28.83888888888977,8.483255787727233,869.4888888888888,70.11555555556292,22.80908203125,8474.22222222222,0,518.5999999999999,892.2666666666665,97.3635513197293,12.454817708333334,134217728.0,400.0,0.1777777777777777,62568.93333333332,72.0,90.48888888888888,0,0.8666666666666666,0.0,3518.422222222222,0.0002746912102564,90.02222222222221,oltp_read_write,1000000
2023-01-20 18:01:02.779000,41.066666666666016,8.485794398409071,1230.1111111111109,99.96444444443718,22.81148910522461,11565.2,0,518.5999999999999,892.2666666666665,97.3635513197293,12.454817708333334,134217728.0,400.0,0.1777777777777777,62568.93333333332,72.0,90.48888888888888,0,0.8666666666666666,0.0,3518.422222222222,0.0002746912102564,90.02222222222221,oltp_read_write,1000000
2023-01-20 18:01:07.779000,41.066666666666016,8.485794398409071,1230.1111111111109,99.96444444443718,22.81148910522461,11565.2,0,584.8796639925332,1028.7784172981624,97.3998992364574,14.369123567329275,134217728.0,400.0,0.222227160603569,70817.66261472477,72.0,102.44672103824531,0,0.9777995066557036,0.0,3975.843907642393,0.0003202105380119,101.91337585279676,oltp_read_write,1000000
2023-01-20 18:01:12.779000,41.066666666666016,8.485794398409071,1230.1111111111109,99.96444444443718,22.81148910522461,11565.2,0,584.8796639925332,1028.7784172981624,97.3998992364574,14.369123567329275,134217728.0,400.0,0.222227160603569,70817.66261472477,72.0,102.44672103824531,0,0.9777995066557036,0.0,3975.843907642393,0.0003202105380119,101.91337585279676,oltp_read_write,1000000
